country,year,pop,continent,lifeExp,gdpPercap,bornPerwom
Spain,1967,32850275,Europe,71.44,7993.512294,2.85
Spain,1972,34513161,Europe,73.06,10638.75131,2.86
Spain,1977,36439000,Europe,74.39,13236.92117,2.59
Spain,1982,37983310,Europe,76.3,13926.16997,1.96
Spain,1987,38880702,Europe,76.9,15764.98313,1.49
Spain,1992,39549438,Europe,77.57,18603.06452,1.28
Spain,1997,39855442,Europe,78.77,20445.29896,1.2
Spain,2002,40152517,Europe,79.78,24835.47166,1.28
Spain,2007,40448191,Europe,80941,28821.0637,1.38
Sri Lanka,1952,7982342,Asia,57593,1083.53203,5.84
Sri Lanka,1957,9128546,Asia,61456,1072.546602,5.83
Sri Lanka,1962,10421936,Asia,62192,1074.47196,5.3
Sri Lanka,1967,11737396,Asia,64266,1135.514326,4.73
Sri Lanka,1972,13016733,Asia,65042,1213.39553,4.08
Sri Lanka,1977,14116836,Asia,65949,1348.775651,3.63
Sri Lanka,1982,15410151,Asia,68757,1648.079789,3.22
Sri Lanka,1987,16495304,Asia,69011,1876.766827,2.7
Sri Lanka,1992,17587060,Asia,70379,2153.739222,2.39
Sri Lanka,1997,18698655,Asia,70457,2664.477257,2.25
Sri Lanka,2002,19576783,Asia,70815,3015.378833,2.26
Sri Lanka,2007,20378239,Asia,72396,3970.095407,2.27
Sudan,1952,8504667,Africa,38635,1615.991129,6.65
Sudan,1957,9753392,Africa,39624,1770.337074,6.65
Sudan,1962,11183227,Africa,40.87,1959.593767,6.74
Sudan,1967,12716129,Africa,42858,1687.997641,6.85
Sudan,1972,14597019,Africa,45083,1659.652775,6.91
Sudan,1977,17104986,Africa,47.8,2202.988423,6.92
Sudan,1982,20367053,Africa,50338,1895.544073,6.67
Sudan,1987,24725960,Africa,51744,1507.819159,6.34
Sudan,1992,28227588,Africa,53556,1492.197043,6.03
Sudan,1997,32160729,Africa,55373,1632.210764,5.68
Sudan,2002,37090298,Africa,56369,1993.398314,5.33
Sudan,2007,42292929,Africa,58556,2602.394995,5.03
Swaziland,1952,290243,Africa,41407,1148.376626,6.7
Swaziland,1957,326741,Africa,43424,1244.708364,6.7
Swaziland,1962,370006,Africa,44992,1856.182125,6.75
Swaziland,1967,420690,Africa,46633,2613.101665,6.84
Swaziland,1972,480105,Africa,49552,3364.836625,6.87
Swaziland,1977,551425,Africa,52537,3781.410618,6.76
Swaziland,1982,649901,Africa,55561,3895.384018,6.54
Swaziland,1987,779348,Africa,57678,3984.839812,6.06
Swaziland,1992,962344,Africa,58474,3553.0224,5.29
Swaziland,1997,1054486,Africa,54289,3876.76846,4.52
Swaziland,2002,1130269,Africa,43869,4128.116943,4.04
Swaziland,2007,1133066,Africa,39613,4513.480643,3.76
Sweden,1952,7124673,Europe,71.86,8527.844662,2.24
Sweden,1957,7363802,Europe,72.49,9911.878226,2.3
Sweden,1962,7561588,Europe,73.37,12329.44192,2.26
Sweden,1967,7867931,Europe,74.16,15258.29697,2.27
Sweden,1972,8122293,Europe,74.72,17832.02464,1.91
Sweden,1977,8251648,Europe,75.44,18855.72521,1.65
Sweden,1982,8325260,Europe,76.42,20667.38125,1.63
Sweden,1987,8421403,Europe,77.19,23586.92927,1.84
Sweden,1992,8718867,Europe,78.16,23880.01683,2.08
Sweden,1997,8897619,Europe,79.39,25266.59499,1.53
Sweden,2002,8954175,Europe,80.04,29341.63093,1.67
Sweden,2007,9031088,Europe,80884,33859.74835,1.89
Switzerland,1952,4815000,Europe,69.62,14734.23275,2.3
Switzerland,1957,5126000,Europe,70.56,17909.48973,2.39
Switzerland,1962,5666000,Europe,71.32,20431.0927,2.58
Switzerland,1967,6063000,Europe,72.77,22966.14432,2.4
Switzerland,1972,6401400,Europe,73.78,27195.11304,1.92
Switzerland,1977,6316424,Europe,75.39,26982.29052,1.57
Switzerland,1982,6468126,Europe,76.21,28397.71512,1.52
Switzerland,1987,6649942,Europe,77.41,30281.70459,1.55
Switzerland,1992,6995447,Europe,78.03,31871.5303,1.54
Switzerland,1997,7193761,Europe,79.37,32135.32301,1.49
Switzerland,2002,7361757,Europe,80.62,34480.95771,1.42
Switzerland,2007,7554661,Europe,81701,37506.41907,1.46
Syria,1952,3661549,Asia,45883,1643.485354,7.21
Syria,1957,4149908,Asia,48284,2117.234893,7.37
Syria,1962,4834621,Asia,50305,2193.037133,7.52
Syria,1967,5680812,Asia,53655,1881.923632,7.57
Syria,1972,6701172,Asia,57296,2571.423014,7.56
Syria,1977,7932503,Asia,61195,3195.484582,7.36
Syria,1982,9410494,Asia,64.59,3761.837715,6.84
Syria,1987,11242847,Asia,66974,3116.774285,5.96
Syria,1992,13219062,Asia,69249,3340.542768,4.92
Syria,1997,15081016,Asia,71527,4014.238972,4.32
Syria,2002,17155814,Asia,73053,4090.925331,3.84
Syria,2007,19314747,Asia,74143,4184.548089,3.39
Taiwan,1952,8550362,Asia,58.5,1206.947913,6.38
Taiwan,1957,10164215,Asia,62.4,1507.86129,6.33
Taiwan,1962,11918938,Asia,65.2,1822.879028,5.44
Taiwan,1967,13648692,Asia,67.5,2643.858681,4.6
Taiwan,1972,15226039,Asia,69.39,4062.523897,3.59
Taiwan,1977,16785196,Asia,70.59,5596.519826,2.9
Taiwan,1982,18501390,Asia,72.16,7426.354774,2.32
Taiwan,1987,19757799,Asia,73.4,11054.56175,1.7
Taiwan,1992,20686918,Asia,74.26,15215.6579,1.73
Taiwan,1997,21628605,Asia,75.25,20206.82098,1.77
Taiwan,2002,22454239,Asia,76.99,23235.42329,1.34
Taiwan,2007,23174294,Asia,78.4,28718.27684,1.1
Tanzania,1952,8322925,Africa,41215,716.6500721,6.73
Tanzania,1957,9452826,Africa,42974,698.5356073,6.8
Tanzania,1962,10863958,Africa,44246,722.0038073,6.8
Tanzania,1967,12607312,Africa,45757,848.2186575,6.79
Tanzania,1972,14706593,Africa,47.62,915.9850592,6.76
Tanzania,1977,17129565,Africa,49919,962.4922932,6.73
Tanzania,1982,19844382,Africa,50608,874.2426069,6.58
Tanzania,1987,23040630,Africa,51535,831.8220794,6.38
Tanzania,1992,26605473,Africa,50.44,825.682454,6.08
Tanzania,1997,30686889,Africa,48466,789.1862231,5.78
Tanzania,2002,34593779,Africa,49651,899.0742111,5.67
Tanzania,2007,38139640,Africa,52517,1107.482182,5.58
Thailand,1952,21289402,Asia,50848,757.7974177,6.14
Thailand,1957,25041917,Asia,53.63,793.5774148,6.14
Thailand,1962,29263397,Asia,56061,1002.199172,6.16
Thailand,1967,34024249,Asia,58285,1295.46066,6.01
Thailand,1972,39276153,Asia,60405,1524.358936,5.18
Thailand,1977,44148285,Asia,62494,1961.224635,4.03
Thailand,1982,48827160,Asia,64597,2393.219781,3.02
Thailand,1987,52910342,Asia,66084,2982.653773,2.35
Thailand,1992,56667095,Asia,67298,4616.896545,2
Thailand,1997,60216677,Asia,67521,5852.625497,1.78
Thailand,2002,62806748,Asia,68564,5913.187529,1.62
Thailand,2007,65068149,Asia,70616,7458.396327,1.56
Togo,1952,1219113,Africa,38596,859.8086567,6.33
Togo,1957,1357445,Africa,41208,925.9083202,6.4
Togo,1962,1528098,Africa,43922,1067.53481,6.62
Togo,1967,1735550,Africa,46769,1477.59676,6.91
Togo,1972,2056351,Africa,49759,1649.660188,7.18
Togo,1977,2308582,Africa,52887,1532.776998,7.28
Togo,1982,2644765,Africa,55471,1344.577953,7.1
Togo,1987,3154264,Africa,56941,1202.201361,6.67
Togo,1992,3747553,Africa,58061,1034.298904,6.08
Togo,1997,4320890,Africa,58.39,982.2869243,5.59
Togo,2002,4977378,Africa,57561,886.2205765,5.32
Togo,2007,5701579,Africa,58.42,882.9699438,5.06
Trinidad and Tobago,1952,662850,Americas,59.1,3023.271928,5.29
Trinidad and Tobago,1957,764900,Americas,61.8,4100.3934,5.34
Trinidad and Tobago,1962,887498,Americas,64.9,4997.523971,5.05
Trinidad and Tobago,1967,960155,Americas,65.4,5621.368472,3.99
Trinidad and Tobago,1972,975199,Americas,65.9,6619.551419,3.43
Trinidad and Tobago,1977,1039009,Americas,68.3,7899.554209,3.27
Trinidad and Tobago,1982,1116479,Americas,68832,9119.528607,3.26
Trinidad and Tobago,1987,1191336,Americas,69582,7388.597823,2.83
Trinidad and Tobago,1992,1183669,Americas,69862,7370.990932,2.23
Trinidad and Tobago,1997,1138101,Americas,69465,8792.573126,1.84
Trinidad and Tobago,2002,1101832,Americas,68976,11460.60023,1.74
Trinidad and Tobago,2007,1056608,Americas,69819,18008.50924,1.79
Tunisia,1952,3647735,Africa,44.6,1468.475631,6.68
Tunisia,1957,3950849,Africa,47.1,1395.232468,6.85
Tunisia,1962,4286552,Africa,49579,1660.30321,6.99
Tunisia,1967,4786986,Africa,52053,1932.360167,6.94
Tunisia,1972,5303507,Africa,55602,2753.285994,6.47
Tunisia,1977,6005061,Africa,59837,3120.876811,5.73
Tunisia,1982,6734098,Africa,64048,3560.233174,4.92
Tunisia,1987,7724976,Africa,66894,3810.419296,4.07
Tunisia,1992,8523077,Africa,70001,4332.720164,3.09
Tunisia,1997,9231669,Africa,71973,4876.798614,2.38
Tunisia,2002,9770575,Africa,73042,5722.895655,2.05
Tunisia,2007,10276158,Africa,73923,7092.923025,2.02
Turkey,1952,22235677,Europe,43585,1969.10098,6.67
Turkey,1957,25670939,Europe,48079,2218.754257,6.51
Turkey,1962,29788695,Europe,52098,2322.869908,6.24
Turkey,1967,33411317,Europe,54336,2826.356387,5.86
Turkey,1972,37492953,Europe,57005,3450.69638,5.43
Turkey,1977,42404033,Europe,59507,4269.122326,4.79
Turkey,1982,47328791,Europe,61036,4241.356344,4.16
Turkey,1987,52881328,Europe,63108,5089.043686,3.46
Turkey,1992,58179144,Europe,66146,5678.348271,2.94
Turkey,1997,63047647,Europe,68835,6601.429915,2.66
Turkey,2002,67308928,Europe,70845,6508.085718,2.4
Turkey,2007,71158647,Europe,71777,8458.276384,2.21
Uganda,1952,5824797,Africa,39978,734.753484,6.9
Uganda,1957,6675501,Africa,42571,774.3710692,6.94
Uganda,1962,7688797,Africa,45344,767.2717398,7.04
Uganda,1967,8900294,Africa,48051,908.9185217,7.11
Uganda,1972,10190285,Africa,51016,950.735869,7.11
Uganda,1977,11457758,Africa,50.35,843.7331372,7.1
Uganda,1982,12939400,Africa,49849,682.2662268,7.1
Uganda,1987,15283050,Africa,51509,617.7244065,7.1
Uganda,1992,18252190,Africa,48825,644.1707969,7.07
Uganda,1997,21210254,Africa,44578,816.559081,6.97
Uganda,2002,24739869,Africa,47813,927.7210018,6.77
Uganda,2007,29170398,Africa,51542,1056.380121,6.42
United Kingdom,1952,50430000,Europe,69.18,9979.508487,2.15
United Kingdom,1957,51430000,Europe,70.42,11283.17795,2.48
United Kingdom,1962,53292000,Europe,70.76,12477.17707,2.79
United Kingdom,1967,54959000,Europe,71.36,14142.85089,2.61
United Kingdom,1972,56079000,Europe,72.01,15895.11641,2.07
United Kingdom,1977,56179000,Europe,72.76,17428.74846,1.74
United Kingdom,1982,56339704,Europe,74.04,18232.42452,1.76
United Kingdom,1987,56981620,Europe,75007,21664.78767,1.83
United Kingdom,1992,57866349,Europe,76.42,22705.09254,1.79
United Kingdom,1997,58808266,Europe,77218,26074.53136,1.73
United Kingdom,2002,59912431,Europe,78471,29478.99919,1.67
United Kingdom,2007,60776238,Europe,79425,33203.26128,1.84
United States,1952,157553000,Americas,68.44,13990.48208,3.3
United States,1957,171984000,Americas,69.49,14847.12712,3.74
United States,1962,186538000,Americas,70.21,16173.14586,3.48
United States,1967,198712000,Americas,70.76,19530.36557,2.56
United States,1972,209896000,Americas,71.34,21806.03594,2.01
United States,1977,220239000,Americas,73.38,24072.63213,1.78
United States,1982,232187835,Americas,74.65,25009.55914,1.81
United States,1987,242803533,Americas,75.02,29884.35041,1.87
United States,1992,256894189,Americas,76.09,32003.93224,2.04
United States,1997,272911760,Americas,76.81,35767.43303,1.97
United States,2002,287675526,Americas,77.31,39097.09955,2.02
United States,2007,301139947,Americas,78242,42951.65309,2.12
Uruguay,1952,2252965,Americas,66071,5716.766744,2.72
Uruguay,1957,2424959,Americas,67044,6150.772969,2.83
Uruguay,1962,2598466,Americas,68253,5603.357717,2.88
Uruguay,1967,2748579,Americas,68468,5444.61962,2.83
Uruguay,1972,2829526,Americas,68673,5703.408898,2.97
Uruguay,1977,2873520,Americas,69481,6504.339663,2.91
Uruguay,1982,2953997,Americas,70805,6920.223051,2.62
Uruguay,1987,3045153,Americas,71918,7452.398969,2.52
Uruguay,1992,3149262,Americas,72752,8137.004775,2.49
Uruguay,1997,3262838,Americas,74223,9230.240708,2.33
Uruguay,2002,3363085,Americas,75307,7727.002004,2.21
Uruguay,2007,3447496,Americas,76384,10611.46299,2.13
Venezuela,1952,5439568,Americas,55088,7689.799761,6.46
Venezuela,1957,6702668,Americas,57907,9802.466526,6.48
Venezuela,1962,8143375,Americas,60.77,8422.974165,6.63
Venezuela,1967,9709552,Americas,63479,9541.474188,6.01
Venezuela,1972,11515649,Americas,65712,10505.25966,5.05
Venezuela,1977,13503563,Americas,67456,13143.95095,4.48
Venezuela,1982,15620766,Americas,68557,11152.41011,4.01
Venezuela,1987,17910182,Americas,70.19,9883.584648,3.67
Venezuela,1992,20265563,Americas,71.15,10733.92631,3.29
Venezuela,1997,22374398,Americas,72146,10165.49518,2.97
Venezuela,2002,24287670,Americas,72766,8605.047831,2.74
Venezuela,2007,26084662,Americas,73747,11415.80569,2.56
Vietnam,1952,26246839,Asia,40412,605.0664917,5.31
Vietnam,1957,28998543,Asia,42887,676.2854478,6.12
Vietnam,1962,33796140,Asia,45363,772.0491602,6.43
Vietnam,1967,39463910,Asia,47838,637.1232887,6.49
Vietnam,1972,44655014,Asia,50254,699.5016441,6.35
Vietnam,1977,50533506,Asia,55764,713.5371196,5.61
Vietnam,1982,56142181,Asia,58816,707.2357863,4.69
Vietnam,1987,62826491,Asia,62.82,820.7994449,3.93
Vietnam,1992,69940728,Asia,67662,989.0231487,3.26
Vietnam,1997,76048996,Asia,70672,1385.896769,2.36
Vietnam,2002,80908147,Asia,73017,1764.456677,1.92
Vietnam,2007,85262356,Asia,74249,2441.576404,1.91
Yemen,1952,4963829,Asia,32548,781.7175761,7.31
Yemen,1957,5498090,Asia,33.97,804.8304547,7.37
Yemen,1962,6120081,Asia,35.18,825.6232006,7.58
Yemen,1967,6740785,Asia,36984,862.4421463,7.76
Yemen,1972,7407075,Asia,39848,1265.047031,7.92
Yemen,1977,8403990,Asia,44175,1829.765177,8.5
Yemen,1982,9657618,Asia,49113,1977.55701,8.83
Yemen,1987,11219340,Asia,52922,1971.741538,8.83
Yemen,1992,13367997,Asia,55599,1879.496673,8.27
Yemen,1997,15826497,Asia,58.02,2117.484526,6.99
Yemen,2002,18701257,Asia,60308,2234.820827,5.95
Yemen,2007,22211743,Asia,62698,2280.769906,5.09
Zambia,1952,2672000,Africa,42038,1147.388831,6.7
Zambia,1957,3016000,Africa,44077,1311.956766,6.92
Zambia,1962,3421000,Africa,46023,1452.725766,7.21
Zambia,1967,3900000,Africa,47768,1777.077318,7.32
Zambia,1972,4506497,Africa,50107,1773.498265,7.39
Zambia,1977,5216550,Africa,51386,1588.688299,7.28
Zambia,1982,6100407,Africa,51821,1408.678565,6.95
Zambia,1987,7272406,Africa,50821,1213.315116,6.62
Zambia,1992,8381163,Africa,46.1,1210.884633,6.33
Zambia,1997,9417789,Africa,40238,1071.353818,6.12
Zambia,2002,10595811,Africa,39193,1071.613938,5.96
Zambia,2007,11746035,Africa,42384,1271.211593,5.64
Zimbabwe,1952,3080907,Africa,48451,406.8841148,6.78
Zimbabwe,1957,3646340,Africa,50469,518.7642681,6.98
Zimbabwe,1962,4277736,Africa,52358,527.2721818,7.27
Zimbabwe,1967,4995432,Africa,53995,569.7950712,7.4
Zimbabwe,1972,5861135,Africa,55635,799.3621758,7.42
Zimbabwe,1977,6642107,Africa,57674,685.5876821,7.33
Zimbabwe,1982,7636524,Africa,60363,788.8550411,6.81
Zimbabwe,1987,9216418,Africa,62351,706.1573059,5.78
Zimbabwe,1992,10704340,Africa,60377,693.4207856,4.84
Zimbabwe,1997,11404948,Africa,46809,792.4499603,4.24
Zimbabwe,2002,11926563,Africa,39989,672.0386227,4
Zimbabwe,2007,12311143,Africa,43487,469.7092981,4
